Timpstemp, imgid, lat, lon, alt, s_variance_m_s, c_variance_rad, fix_type, eph_m, epv_m, vel_n_m_s, vel_e_m_s, vel_d_m_s, num_sat,,,,
1401712699,41751,47.3865404,8.5444284,486.136,1.309999943,0.736888766,3,10.57400036,1.28E-43,-0.610000014,-0.539999962,-0.74000001,8,,,, 
1401746032,41752,47.3865404,8.5444284,486.136,1.309999943,0.736888766,3,10.57400036,1.28E-43,-0.610000014,-0.539999962,-0.74000001,8,,,, 
1401779365,41753,47.3865404,8.5444284,486.136,1.309999943,0.736888766,3,10.57400036,1.28E-43,-0.610000014,-0.539999962,-0.74000001,8,,,, 
1401812698,41754,47.3865404,8.5444284,486.136,1.309999943,0.736888766,3,10.57400036,1.28E-43,-0.610000014,-0.539999962,-0.74000001,8,,,, 
1401846031,41755,47.3865404,8.5444284,486.136,1.309999943,0.736888766,3,10.57400036,1.28E-43,-0.610000014,-0.539999962,-0.74000001,8,,,, 
1401879364,41756,47.3865404,8.5444284,486.136,1.309999943,0.736888766,3,10.57400036,1.28E-43,-0.610000014,-0.539999962,-0.74000001,8,,,, 
1401907379,41757,47.3865387,8.5444272,486.591,1.199999929,0.736933291,3,10.60100079,1.28E-43,-0.459999979,-0.079999998,-0.699999988,8,,,, 
1401940712,41758,47.3865387,8.5444272,486.591,1.199999929,0.736933291,3,10.60100079,1.28E-43,-0.459999979,-0.079999998,-0.699999988,8,,,, 
1401974045,41759,47.3865387,8.5444272,486.591,1.199999929,0.736933291,3,10.60100079,1.28E-43,-0.459999979,-0.079999998,-0.699999988,8,,,, 
1402007378,41760,47.3865387,8.5444272,486.591,1.199999929,0.736933291,3,10.60100079,1.28E-43,-0.459999979,-0.079999998,-0.699999988,8,,,, 
1402040711,41761,47.3865387,8.5444272,486.591,1.199999929,0.736933291,3,10.60100079,1.28E-43,-0.459999979,-0.079999998,-0.699999988,8,,,, 
1402074044,41762,47.3865387,8.5444272,486.591,1.199999929,0.736933291,3,10.60100079,1.28E-43,-0.459999979,-0.079999998,-0.699999988,8,,,, 
1402112150,41763,47.3865367,8.5444257,487.388,1.049999952,0.736972392,3,10.62300015,1.28E-43,-0.219999999,-0.109999999,-0.759999991,8,,,, 
1402145483,41764,47.3865367,8.5444257,487.388,1.049999952,0.736972392,3,10.62300015,1.28E-43,-0.219999999,-0.109999999,-0.759999991,8,,,, 
1402178816,41765,47.3865367,8.5444257,487.388,1.049999952,0.736972392,3,10.62300015,1.28E-43,-0.219999999,-0.109999999,-0.759999991,8,,,, 
1402212149,41766,47.3865367,8.5444257,487.388,1.049999952,0.736972392,3,10.62300015,1.28E-43,-0.219999999,-0.109999999,-0.759999991,8,,,, 
1402245482,41767,47.3865367,8.5444257,487.388,1.049999952,0.736972392,3,10.62300015,1.28E-43,-0.219999999,-0.109999999,-0.759999991,8,,,, 
1402278815,41768,47.3865367,8.5444257,487.388,1.049999952,0.736972392,3,10.62300015,1.28E-43,-0.219999999,-0.109999999,-0.759999991,8,,,, 
1402309974,41769,47.386536,8.5444233,487.444,1.389999986,0.73702389,3,10.64800072,1.28E-43,-0.399999976,-0.689999998,-0.519999981,8,,,, 
1402343307,41770,47.386536,8.5444233,487.444,1.389999986,0.73702389,3,10.64800072,1.28E-43,-0.399999976,-0.689999998,-0.519999981,8,,,, 
1402376640,41771,47.386536,8.5444233,487.444,1.389999986,0.73702389,3,10.64800072,1.28E-43,-0.399999976,-0.689999998,-0.519999981,8,,,, 
1402409973,41772,47.386536,8.5444233,487.444,1.389999986,0.73702389,3,10.64800072,1.28E-43,-0.399999976,-0.689999998,-0.519999981,8,,,, 
1402443306,41773,47.386536,8.5444233,487.444,1.389999986,0.73702389,3,10.64800072,1.28E-43,-0.399999976,-0.689999998,-0.519999981,8,,,, 
1402476639,41774,47.386536,8.5444233,487.444,1.389999986,0.73702389,3,10.64800072,1.28E-43,-0.399999976,-0.689999998,-0.519999981,8,,,, 
1402511925,41775,47.3865357,8.5444206,487.77,1.279999971,0.737071693,3,10.6760006,1.28E-43,0.059999999,-0.75,-0.659999967,8,,,, 
1402545258,41776,47.3865357,8.5444206,487.77,1.279999971,0.737071693,3,10.6760006,1.28E-43,0.059999999,-0.75,-0.659999967,8,,,, 
1402578591,41777,47.3865357,8.5444206,487.77,1.279999971,0.737071693,3,10.6760006,1.28E-43,0.059999999,-0.75,-0.659999967,8,,,, 
1402611924,41778,47.3865357,8.5444206,487.77,1.279999971,0.737071693,3,10.6760006,1.28E-43,0.059999999,-0.75,-0.659999967,8,,,, 
1402645257,41779,47.3865357,8.5444206,487.77,1.279999971,0.737071693,3,10.6760006,1.28E-43,0.059999999,-0.75,-0.659999967,8,,,, 
1402678590,41780,47.3865357,8.5444206,487.77,1.279999971,0.737071693,3,10.6760006,1.28E-43,0.059999999,-0.75,-0.659999967,8,,,, 
1402713511,41781,47.386535,8.5444185,487.871,1.299999952,0.737120032,3,10.70000076,1.28E-43,-0.349999994,-0.639999986,-0.669999957,8,,,, 
1402746844,41782,47.386535,8.5444185,487.871,1.299999952,0.737120032,3,10.70000076,1.28E-43,-0.349999994,-0.639999986,-0.669999957,8,,,, 
1402780177,41783,47.386535,8.5444185,487.871,1.299999952,0.737120032,3,10.70000076,1.28E-43,-0.349999994,-0.639999986,-0.669999957,8,,,, 
1402813510,41784,47.386535,8.5444185,487.871,1.299999952,0.737120032,3,10.70000076,1.28E-43,-0.349999994,-0.639999986,-0.669999957,8,,,, 
1402846843,41785,47.386535,8.5444185,487.871,1.299999952,0.737120032,3,10.70000076,1.28E-43,-0.349999994,-0.639999986,-0.669999957,8,,,, 
1402880176,41786,47.386535,8.5444185,487.871,1.299999952,0.737120032,3,10.70000076,1.28E-43,-0.349999994,-0.639999986,-0.669999957,8,,,, 
1402909288,41787,47.3865334,8.5444168,487.67,1.49000001,0.737175524,3,10.72200012,1.28E-43,-1.090000033,-0.589999974,-0.569999993,8,,,, 
1402942621,41788,47.3865334,8.5444168,487.67,1.49000001,0.737175524,3,10.72200012,1.28E-43,-1.090000033,-0.589999974,-0.569999993,8,,,, 
1402975954,41789,47.3865334,8.5444168,487.67,1.49000001,0.737175524,3,10.72200012,1.28E-43,-1.090000033,-0.589999974,-0.569999993,8,,,, 
1403009287,41790,47.3865334,8.5444168,487.67,1.49000001,0.737175524,3,10.72200012,1.28E-43,-1.090000033,-0.589999974,-0.569999993,8,,,, 
1403042620,41791,47.3865334,8.5444168,487.67,1.49000001,0.737175524,3,10.72200012,1.28E-43,-1.090000033,-0.589999974,-0.569999993,8,,,, 
1403075953,41792,47.3865334,8.5444168,487.67,1.49000001,0.737175524,3,10.72200012,1.28E-43,-1.090000033,-0.589999974,-0.569999993,8,,,, 
1403109095,41793,47.3865313,8.5444144,487.87,1.5,0.737231374,3,10.74400043,1.28E-43,-1.069999933,-0.709999979,-0.550000012,8,,,, 
1403142428,41794,47.3865313,8.5444144,487.87,1.5,0.737231374,3,10.74400043,1.28E-43,-1.069999933,-0.709999979,-0.550000012,8,,,, 
1403175761,41795,47.3865313,8.5444144,487.87,1.5,0.737231374,3,10.74400043,1.28E-43,-1.069999933,-0.709999979,-0.550000012,8,,,, 
1403209094,41796,47.3865313,8.5444144,487.87,1.5,0.737231374,3,10.74400043,1.28E-43,-1.069999933,-0.709999979,-0.550000012,8,,,, 
1403242427,41797,47.3865313,8.5444144,487.87,1.5,0.737231374,3,10.74400043,1.28E-43,-1.069999933,-0.709999979,-0.550000012,8,,,, 
1403275760,41798,47.3865313,8.5444144,487.87,1.5,0.737231374,3,10.74400043,1.28E-43,-1.069999933,-0.709999979,-0.550000012,8,,,, 
1403312913,41799,47.3865292,8.5444126,487.966,1.5,0.737286866,3,10.75800037,1.28E-43,-1.120000005,-0.550000012,-0.529999971,8,,,, 
1403346246,41800,47.3865292,8.5444126,487.966,1.5,0.737286866,3,10.75800037,1.28E-43,-1.120000005,-0.550000012,-0.529999971,8,,,, 
1403379579,41801,47.3865292,8.5444126,487.966,1.5,0.737286866,3,10.75800037,1.28E-43,-1.120000005,-0.550000012,-0.529999971,8,,,, 
1403412912,41802,47.3865292,8.5444126,487.966,1.5,0.737286866,3,10.75800037,1.28E-43,-1.120000005,-0.550000012,-0.529999971,8,,,, 
1403446245,41803,47.3865292,8.5444126,487.966,1.5,0.737286866,3,10.75800037,1.28E-43,-1.120000005,-0.550000012,-0.529999971,8,,,, 
1403479578,41804,47.3865292,8.5444126,487.966,1.5,0.737286866,3,10.75800037,1.28E-43,-1.120000005,-0.550000012,-0.529999971,8,,,, 
1403509680,41805,47.3865275,8.5444112,487.972,1.5,0.737342775,3,10.77600098,1.28E-43,-1.029999971,-0.459999979,-0.469999999,8,,,, 
1403543013,41806,47.3865275,8.5444112,487.972,1.5,0.737342775,3,10.77600098,1.28E-43,-1.029999971,-0.459999979,-0.469999999,8,,,, 
1403576346,41807,47.3865275,8.5444112,487.972,1.5,0.737342775,3,10.77600098,1.28E-43,-1.029999971,-0.459999979,-0.469999999,8,,,, 
1403609679,41808,47.3865275,8.5444112,487.972,1.5,0.737342775,3,10.77600098,1.28E-43,-1.029999971,-0.459999979,-0.469999999,8,,,, 
1403643012,41809,47.3865275,8.5444112,487.972,1.5,0.737342775,3,10.77600098,1.28E-43,-1.029999971,-0.459999979,-0.469999999,8,,,, 
1403676345,41810,47.3865275,8.5444112,487.972,1.5,0.737342775,3,10.77600098,1.28E-43,-1.029999971,-0.459999979,-0.469999999,8,,,, 
1403732942,41811,47.3865258,8.5444102,488.359,1.379999995,0.737394214,3,10.79300022,1.28E-43,-0.680000007,-0.209999993,-0.669999957,8,,,, 
1403766275,41812,47.3865258,8.5444102,488.359,1.379999995,0.737394214,3,10.79300022,1.28E-43,-0.680000007,-0.209999993,-0.669999957,8,,,, 
1403799608,41813,47.3865258,8.5444102,488.359,1.379999995,0.737394214,3,10.79300022,1.28E-43,-0.680000007,-0.209999993,-0.669999957,8,,,, 
1403832941,41814,47.3865258,8.5444102,488.359,1.379999995,0.737394214,3,10.79300022,1.28E-43,-0.680000007,-0.209999993,-0.669999957,8,,,, 
1403866274,41815,47.3865258,8.5444102,488.359,1.379999995,0.737394214,3,10.79300022,1.28E-43,-0.680000007,-0.209999993,-0.669999957,8,,,, 
1403899607,41816,47.3865258,8.5444102,488.359,1.379999995,0.737394214,3,10.79300022,1.28E-43,-0.680000007,-0.209999993,-0.669999957,8,,,, 
1403907333,41817,47.3865236,8.5444087,488.489,1.5,0.737449706,3,10.81100082,1.28E-43,-1.009999991,-0.48999998,-0.550000012,8,,,, 
1403940666,41818,47.3865236,8.5444087,488.489,1.5,0.737449706,3,10.81100082,1.28E-43,-1.009999991,-0.48999998,-0.550000012,8,,,, 
1403973999,41819,47.3865236,8.5444087,488.489,1.5,0.737449706,3,10.81100082,1.28E-43,-1.009999991,-0.48999998,-0.550000012,8,,,, 
1404007332,41820,47.3865236,8.5444087,488.489,1.5,0.737449706,3,10.81100082,1.28E-43,-1.009999991,-0.48999998,-0.550000012,8,,,, 
1404040665,41821,47.3865236,8.5444087,488.489,1.5,0.737449706,3,10.81100082,1.28E-43,-1.009999991,-0.48999998,-0.550000012,8,,,, 
1404073998,41822,47.3865236,8.5444087,488.489,1.5,0.737449706,3,10.81100082,1.28E-43,-1.009999991,-0.48999998,-0.550000012,8,,,, 
1404111159,41823,47.3865215,8.5444079,488.663,1.399999976,0.737501741,3,10.82600021,1.28E-43,-1.079999924,-0.280000001,-0.759999991,8,,,, 
1404144492,41824,47.3865215,8.5444079,488.663,1.399999976,0.737501741,3,10.82600021,1.28E-43,-1.079999924,-0.280000001,-0.759999991,8,,,, 
1404177825,41825,47.3865215,8.5444079,488.663,1.399999976,0.737501741,3,10.82600021,1.28E-43,-1.079999924,-0.280000001,-0.759999991,8,,,, 
1404211158,41826,47.3865215,8.5444079,488.663,1.399999976,0.737501741,3,10.82600021,1.28E-43,-1.079999924,-0.280000001,-0.759999991,8,,,, 
1404244491,41827,47.3865215,8.5444079,488.663,1.399999976,0.737501741,3,10.82600021,1.28E-43,-1.079999924,-0.280000001,-0.759999991,8,,,, 
1404277824,41828,47.3865215,8.5444079,488.663,1.399999976,0.737501741,3,10.82600021,1.28E-43,-1.079999924,-0.280000001,-0.759999991,8,,,, 
1404308919,41829,47.3865191,8.5444067,488.86,1.439999938,0.737555325,3,10.84200096,1.28E-43,-1.149999976,-0.379999995,-0.709999979,8,,,, 
1404342252,41830,47.3865191,8.5444067,488.86,1.439999938,0.737555325,3,10.84200096,1.28E-43,-1.149999976,-0.379999995,-0.709999979,8,,,, 
1404375585,41831,47.3865191,8.5444067,488.86,1.439999938,0.737555325,3,10.84200096,1.28E-43,-1.149999976,-0.379999995,-0.709999979,8,,,, 
1404408918,41832,47.3865191,8.5444067,488.86,1.439999938,0.737555325,3,10.84200096,1.28E-43,-1.149999976,-0.379999995,-0.709999979,8,,,, 
1404442251,41833,47.3865191,8.5444067,488.86,1.439999938,0.737555325,3,10.84200096,1.28E-43,-1.149999976,-0.379999995,-0.709999979,8,,,, 
1404475584,41834,47.3865191,8.5444067,488.86,1.439999938,0.737555325,3,10.84200096,1.28E-43,-1.149999976,-0.379999995,-0.709999979,8,,,, 
1404517877,41835,47.3865175,8.5444051,489.025,1.409999967,0.737607837,3,10.8550005,1.28E-43,-0.889999986,-0.479999989,-0.639999986,8,,,, 
1404551210,41836,47.3865175,8.5444051,489.025,1.409999967,0.737607837,3,10.8550005,1.28E-43,-0.889999986,-0.479999989,-0.639999986,8,,,, 
1404584543,41837,47.3865175,8.5444051,489.025,1.409999967,0.737607837,3,10.8550005,1.28E-43,-0.889999986,-0.479999989,-0.639999986,8,,,, 
1404617876,41838,47.3865175,8.5444051,489.025,1.409999967,0.737607837,3,10.8550005,1.28E-43,-0.889999986,-0.479999989,-0.639999986,8,,,, 
1404651209,41839,47.3865175,8.5444051,489.025,1.409999967,0.737607837,3,10.8550005,1.28E-43,-0.889999986,-0.479999989,-0.639999986,8,,,, 
1404684542,41840,47.3865175,8.5444051,489.025,1.409999967,0.737607837,3,10.8550005,1.28E-43,-0.889999986,-0.479999989,-0.639999986,8,,,, 
1404710446,41841,47.3865173,8.544404,488.655,1.429999948,0.737661123,3,10.87400055,1.28E-43,-0.74000001,-0.5,-0.560000002,8,,,, 
1404743779,41842,47.3865173,8.544404,488.655,1.429999948,0.737661123,3,10.87400055,1.28E-43,-0.74000001,-0.5,-0.560000002,8,,,, 
1404777112,41843,47.3865173,8.544404,488.655,1.429999948,0.737661123,3,10.87400055,1.28E-43,-0.74000001,-0.5,-0.560000002,8,,,, 
1404810445,41844,47.3865173,8.544404,488.655,1.429999948,0.737661123,3,10.87400055,1.28E-43,-0.74000001,-0.5,-0.560000002,8,,,, 
1404843778,41845,47.3865173,8.544404,488.655,1.429999948,0.737661123,3,10.87400055,1.28E-43,-0.74000001,-0.5,-0.560000002,8,,,, 
1404877111,41846,47.3865173,8.544404,488.655,1.429999948,0.737661123,3,10.87400055,1.28E-43,-0.74000001,-0.5,-0.560000002,8,,,, 
1404911351,41847,47.3865162,8.5444026,488.439,1.519999981,0.737717629,3,10.88800049,1.28E-43,-0.98999995,-0.479999989,-0.550000012,8,,,, 
1404944684,41848,47.3865162,8.5444026,488.439,1.519999981,0.737717629,3,10.88800049,1.28E-43,-0.98999995,-0.479999989,-0.550000012,8,,,, 
1404978017,41849,47.3865162,8.5444026,488.439,1.519999981,0.737717629,3,10.88800049,1.28E-43,-0.98999995,-0.479999989,-0.550000012,8,,,, 
1405011350,41850,47.3865162,8.5444026,488.439,1.519999981,0.737717629,3,10.88800049,1.28E-43,-0.98999995,-0.479999989,-0.550000012,8,,,, 
1405044683,41851,47.3865162,8.5444026,488.439,1.519999981,0.737717629,3,10.88800049,1.28E-43,-0.98999995,-0.479999989,-0.550000012,8,,,, 
1405078016,41852,47.3865162,8.5444026,488.439,1.519999981,0.737717629,3,10.88800049,1.28E-43,-0.98999995,-0.479999989,-0.550000012,8,,,, 
1405109215,41853,47.3865148,8.5444016,488.22,1.529999971,0.737774551,3,10.90200043,1.28E-43,-1.189999938,-0.359999985,-0.610000014,8,,,, 
1405142548,41854,47.3865148,8.5444016,488.22,1.529999971,0.737774551,3,10.90200043,1.28E-43,-1.189999938,-0.359999985,-0.610000014,8,,,, 
1405175881,41855,47.3865148,8.5444016,488.22,1.529999971,0.737774551,3,10.90200043,1.28E-43,-1.189999938,-0.359999985,-0.610000014,8,,,, 
1405209214,41856,47.3865148,8.5444016,488.22,1.529999971,0.737774551,3,10.90200043,1.28E-43,-1.189999938,-0.359999985,-0.610000014,8,,,, 
1405242547,41857,47.3865148,8.5444016,488.22,1.529999971,0.737774551,3,10.90200043,1.28E-43,-1.189999938,-0.359999985,-0.610000014,8,,,, 
1405275880,41858,47.3865148,8.5444016,488.22,1.529999971,0.737774551,3,10.90200043,1.28E-43,-1.189999938,-0.359999985,-0.610000014,8,,,, 
1405309012,41859,47.3865144,8.5443998,487.951,1.439999938,0.737827957,3,10.91300011,1.28E-43,-0.689999998,-0.849999964,-0.589999974,8,,,, 
1405342345,41860,47.3865144,8.5443998,487.951,1.439999938,0.737827957,3,10.91300011,1.28E-43,-0.689999998,-0.849999964,-0.589999974,8,,,, 
1405375678,41861,47.3865144,8.5443998,487.951,1.439999938,0.737827957,3,10.91300011,1.28E-43,-0.689999998,-0.849999964,-0.589999974,8,,,, 
1405409011,41862,47.3865144,8.5443998,487.951,1.439999938,0.737827957,3,10.91300011,1.28E-43,-0.689999998,-0.849999964,-0.589999974,8,,,, 
1405442344,41863,47.3865144,8.5443998,487.951,1.439999938,0.737827957,3,10.91300011,1.28E-43,-0.689999998,-0.849999964,-0.589999974,8,,,, 
1405475677,41864,47.3865144,8.5443998,487.951,1.439999938,0.737827957,3,10.91300011,1.28E-43,-0.689999998,-0.849999964,-0.589999974,8,,,, 
1405512706,41865,47.3865137,8.544397,487.721,1.5,0.737883806,3,10.92900085,1.28E-43,-0.759999991,-1.069999933,-0.529999971,8,,,, 
1405546039,41866,47.3865137,8.544397,487.721,1.5,0.737883806,3,10.92900085,1.28E-43,-0.759999991,-1.069999933,-0.529999971,8,,,, 
1405579372,41867,47.3865137,8.544397,487.721,1.5,0.737883806,3,10.92900085,1.28E-43,-0.759999991,-1.069999933,-0.529999971,8,,,, 
1405612705,41868,47.3865137,8.544397,487.721,1.5,0.737883806,3,10.92900085,1.28E-43,-0.759999991,-1.069999933,-0.529999971,8,,,, 
1405646038,41869,47.3865137,8.544397,487.721,1.5,0.737883806,3,10.92900085,1.28E-43,-0.759999991,-1.069999933,-0.529999971,8,,,, 
1405679371,41870,47.3865137,8.544397,487.721,1.5,0.737883806,3,10.92900085,1.28E-43,-0.759999991,-1.069999933,-0.529999971,8,,,, 
1405716570,41871,47.3865135,8.5443954,487.558,1.459999919,0.737938106,3,10.94100094,1.28E-43,-0.509999991,-0.439999998,-0.409999996,8,,,, 
1405749903,41872,47.3865135,8.5443954,487.558,1.459999919,0.737938106,3,10.94100094,1.28E-43,-0.509999991,-0.439999998,-0.409999996,8,,,, 
1405783236,41873,47.3865135,8.5443954,487.558,1.459999919,0.737938106,3,10.94100094,1.28E-43,-0.509999991,-0.439999998,-0.409999996,8,,,, 
1405816569,41874,47.3865135,8.5443954,487.558,1.459999919,0.737938106,3,10.94100094,1.28E-43,-0.509999991,-0.439999998,-0.409999996,8,,,, 
1405849902,41875,47.3865135,8.5443954,487.558,1.459999919,0.737938106,3,10.94100094,1.28E-43,-0.509999991,-0.439999998,-0.409999996,8,,,, 
1405883235,41876,47.3865135,8.5443954,487.558,1.459999919,0.737938106,3,10.94100094,1.28E-43,-0.509999991,-0.439999998,-0.409999996,8,,,, 
1405915307,41877,47.3865134,8.5443937,487.041,1.5,0.737993777,3,10.96500015,1.28E-43,-0.719999969,-0.829999983,-0.459999979,8,,,, 
1405948640,41878,47.3865134,8.5443937,487.041,1.5,0.737993777,3,10.96500015,1.28E-43,-0.719999969,-0.829999983,-0.459999979,8,,,, 
1405981973,41879,47.3865134,8.5443937,487.041,1.5,0.737993777,3,10.96500015,1.28E-43,-0.719999969,-0.829999983,-0.459999979,8,,,, 
1406015306,41880,47.3865134,8.5443937,487.041,1.5,0.737993777,3,10.96500015,1.28E-43,-0.719999969,-0.829999983,-0.459999979,8,,,, 
1406048639,41881,47.3865134,8.5443937,487.041,1.5,0.737993777,3,10.96500015,1.28E-43,-0.719999969,-0.829999983,-0.459999979,8,,,, 
1406081972,41882,47.3865134,8.5443937,487.041,1.5,0.737993777,3,10.96500015,1.28E-43,-0.719999969,-0.829999983,-0.459999979,8,,,, 
1406118200,41883,47.3865134,8.5443909,486.806,1.539999962,0.738050997,3,10.99100018,1.28E-43,-0.469999999,-1.110000014,-0.610000014,8,,,, 
1406151533,41884,47.3865134,8.5443909,486.806,1.539999962,0.738050997,3,10.99100018,1.28E-43,-0.469999999,-1.110000014,-0.610000014,8,,,, 
1406184866,41885,47.3865134,8.5443909,486.806,1.539999962,0.738050997,3,10.99100018,1.28E-43,-0.469999999,-1.110000014,-0.610000014,8,,,, 
1406218199,41886,47.3865134,8.5443909,486.806,1.539999962,0.738050997,3,10.99100018,1.28E-43,-0.469999999,-1.110000014,-0.610000014,8,,,, 
1406251532,41887,47.3865134,8.5443909,486.806,1.539999962,0.738050997,3,10.99100018,1.28E-43,-0.469999999,-1.110000014,-0.610000014,8,,,, 
1406284865,41888,47.3865134,8.5443909,486.806,1.539999962,0.738050997,3,10.99100018,1.28E-43,-0.469999999,-1.110000014,-0.610000014,8,,,, 
1406310938,41889,47.3865136,8.5443886,486.407,1.569999933,0.738109469,3,11.01500034,1.28E-43,-0.389999986,-1.110000014,-0.409999996,8,,,, 
1406344271,41890,47.3865136,8.5443886,486.407,1.569999933,0.738109469,3,11.01500034,1.28E-43,-0.389999986,-1.110000014,-0.409999996,8,,,, 
1406377604,41891,47.3865136,8.5443886,486.407,1.569999933,0.738109469,3,11.01500034,1.28E-43,-0.389999986,-1.110000014,-0.409999996,8,,,, 
1406410937,41892,47.3865136,8.5443886,486.407,1.569999933,0.738109469,3,11.01500034,1.28E-43,-0.389999986,-1.110000014,-0.409999996,8,,,, 
1406444270,41893,47.3865136,8.5443886,486.407,1.569999933,0.738109469,3,11.01500034,1.28E-43,-0.389999986,-1.110000014,-0.409999996,8,,,, 
1406477603,41894,47.3865136,8.5443886,486.407,1.569999933,0.738109469,3,11.01500034,1.28E-43,-0.389999986,-1.110000014,-0.409999996,8,,,, 
1406517928,41895,47.3865143,8.5443854,486.089,1.620000005,0.738169849,3,11.04300022,1.28E-43,-0.02,-1.409999967,-0.199999988,8,,,, 
1406551261,41896,47.3865143,8.5443854,486.089,1.620000005,0.738169849,3,11.04300022,1.28E-43,-0.02,-1.409999967,-0.199999988,8,,,, 
1406584594,41897,47.3865143,8.5443854,486.089,1.620000005,0.738169849,3,11.04300022,1.28E-43,-0.02,-1.409999967,-0.199999988,8,,,, 
1406617927,41898,47.3865143,8.5443854,486.089,1.620000005,0.738169849,3,11.04300022,1.28E-43,-0.02,-1.409999967,-0.199999988,8,,,, 
1406651260,41899,47.3865143,8.5443854,486.089,1.620000005,0.738169849,3,11.04300022,1.28E-43,-0.02,-1.409999967,-0.199999988,8,,,, 
1406684593,41900,47.3865143,8.5443854,486.089,1.620000005,0.738169849,3,11.04300022,1.28E-43,-0.02,-1.409999967,-0.199999988,8,,,, 
1406713471,41901,47.3865147,8.5443824,485.887,1.579999924,0.738228679,3,11.07400036,1.28E-43,-0.029999999,-1.159999967,-0.419999987,8,,,, 
1406746804,41902,47.3865147,8.5443824,485.887,1.579999924,0.738228679,3,11.07400036,1.28E-43,-0.029999999,-1.159999967,-0.419999987,8,,,, 
1406780137,41903,47.3865147,8.5443824,485.887,1.579999924,0.738228679,3,11.07400036,1.28E-43,-0.029999999,-1.159999967,-0.419999987,8,,,, 
1406813470,41904,47.3865147,8.5443824,485.887,1.579999924,0.738228679,3,11.07400036,1.28E-43,-0.029999999,-1.159999967,-0.419999987,8,,,, 
1406846803,41905,47.3865147,8.5443824,485.887,1.579999924,0.738228679,3,11.07400036,1.28E-43,-0.029999999,-1.159999967,-0.419999987,8,,,, 
1406880136,41906,47.3865147,8.5443824,485.887,1.579999924,0.738228679,3,11.07400036,1.28E-43,-0.029999999,-1.159999967,-0.419999987,8,,,, 
1406915331,41907,47.3865157,8.5443796,485.751,1.559999943,0.738286614,3,11.10200024,1.28E-43,0.329999983,-1.129999995,-0.389999986,8,,,, 
1406948664,41908,47.3865157,8.5443796,485.751,1.559999943,0.738286614,3,11.10200024,1.28E-43,0.329999983,-1.129999995,-0.389999986,8,,,, 
1406981997,41909,47.3865157,8.5443796,485.751,1.559999943,0.738286614,3,11.10200024,1.28E-43,0.329999983,-1.129999995,-0.389999986,8,,,, 
1407015330,41910,47.3865157,8.5443796,485.751,1.559999943,0.738286614,3,11.10200024,1.28E-43,0.329999983,-1.129999995,-0.389999986,8,,,, 
1407048663,41911,47.3865157,8.5443796,485.751,1.559999943,0.738286614,3,11.10200024,1.28E-43,0.329999983,-1.129999995,-0.389999986,8,,,, 
1407081996,41912,47.3865157,8.5443796,485.751,1.559999943,0.738286614,3,11.10200024,1.28E-43,0.329999983,-1.129999995,-0.389999986,8,,,, 
1407109122,41913,47.3865163,8.5443776,485.898,1.539999962,0.738343895,3,11.13200092,1.28E-43,0.419999987,-0.649999976,-0.229999989,8,,,, 
1407142455,41914,47.3865163,8.5443776,485.898,1.539999962,0.738343895,3,11.13200092,1.28E-43,0.419999987,-0.649999976,-0.229999989,8,,,, 
1407175788,41915,47.3865163,8.5443776,485.898,1.539999962,0.738343895,3,11.13200092,1.28E-43,0.419999987,-0.649999976,-0.229999989,8,,,, 
1407209121,41916,47.3865163,8.5443776,485.898,1.539999962,0.738343895,3,11.13200092,1.28E-43,0.419999987,-0.649999976,-0.229999989,8,,,, 
1407242454,41917,47.3865163,8.5443776,485.898,1.539999962,0.738343895,3,11.13200092,1.28E-43,0.419999987,-0.649999976,-0.229999989,8,,,, 
1407275787,41918,47.3865163,8.5443776,485.898,1.539999962,0.738343895,3,11.13200092,1.28E-43,0.419999987,-0.649999976,-0.229999989,8,,,, 
1407309007,41919,47.3865175,8.5443757,485.801,1.509999991,0.738400042,3,11.16300011,1.28E-43,0.569999993,-0.680000007,0.119999997,8,,,, 
1407342340,41920,47.3865175,8.5443757,485.801,1.509999991,0.738400042,3,11.16300011,1.28E-43,0.569999993,-0.680000007,0.119999997,8,,,, 
1407375673,41921,47.3865175,8.5443757,485.801,1.509999991,0.738400042,3,11.16300011,1.28E-43,0.569999993,-0.680000007,0.119999997,8,,,, 
1407409006,41922,47.3865175,8.5443757,485.801,1.509999991,0.738400042,3,11.16300011,1.28E-43,0.569999993,-0.680000007,0.119999997,8,,,, 
1407442339,41923,47.3865175,8.5443757,485.801,1.509999991,0.738400042,3,11.16300011,1.28E-43,0.569999993,-0.680000007,0.119999997,8,,,, 
1407475672,41924,47.3865175,8.5443757,485.801,1.509999991,0.738400042,3,11.16300011,1.28E-43,0.569999993,-0.680000007,0.119999997,8,,,, 
1407508941,41925,47.3865194,8.5443739,485.954,1.579999924,0.738458872,3,11.1970005,1.28E-43,1.100000024,-0.359999985,0.119999997,8,,,, 
1407542274,41926,47.3865194,8.5443739,485.954,1.579999924,0.738458872,3,11.1970005,1.28E-43,1.100000024,-0.359999985,0.119999997,8,,,, 
1407575607,41927,47.3865194,8.5443739,485.954,1.579999924,0.738458872,3,11.1970005,1.28E-43,1.100000024,-0.359999985,0.119999997,8,,,, 
1407608940,41928,47.3865194,8.5443739,485.954,1.579999924,0.738458872,3,11.1970005,1.28E-43,1.100000024,-0.359999985,0.119999997,8,,,, 
